id,source,dateTimeOcurred,nercRegion,areaAffected,disturbanceType,energyLossInMegaWatts,numCustomersAffected,restorationDateTime
67,2013_Annual_Summary.xls,Wed May 29 09:52:00 EDT 2013,[RFC],"Wilmington, Delaware",N/A,,,Wed May 29 09:53:00 EDT 2013
68,2013_Annual_Summary.xls,Thu May 30 10:15:00 EDT 2013,[NPCC],"Saranac, New York",N/A,,,Thu May 30 10:16:00 EDT 2013
69,2013_Annual_Summary.xls,Fri May 31 01:00:00 EDT 2013,[SPP],"Maumelle, Arkansas",N/A,,,Fri May 31 01:30:00 EDT 2013
70,2013_Annual_Summary.xls,Fri May 31 18:00:00 EDT 2013,[SPP],"El Reno, S. Oklahoma City, Oklahoma",Unknown,127000,,Tue Jun 04 10:30:00 EDT 2013
71,2013_Annual_Summary.xls,Fri May 31 19:07:00 EDT 2013,[MRO],"Southeast Kansas, Northeast Oklahoma",102,6300,,Sat Jun 01 14:15:00 EDT 2013
72,2013_Annual_Summary.xls,Fri May 31 19:30:00 EDT 2013,[SERC],St. Louis Metro Area Missouri,Unknown,100000,,Sat Jun 01 20:00:00 EDT 2013
74,2013_Annual_Summary.xls,Mon Jun 03 12:50:00 EDT 2013,[WECC],"Alberta, Canada",Unknown,,,Mon Jun 03 13:36:00 EDT 2013
75,2013_Annual_Summary.xls,Thu Jun 13 20:47:00 EDT 2013,[SERC],Southern Company Territory,550,165798,,Fri Jun 14 22:47:00 EDT 2013
76,2013_Annual_Summary.xls,Thu Jun 13 15:30:00 EDT 2013,[RFC],District of Columbia; Maryland,700,40000,,Thu Jun 13 16:00:00 EDT 2013
77,2013_Annual_Summary.xls,Thu Jun 13 16:08:00 EDT 2013,[SERC],"Richmond Metro area, Virginia",900,283000,,Fri Jun 14 17:16:00 EDT 2013
78,2013_Annual_Summary.xls,Thu Jun 13 13:17:00 EDT 2013,[SERC],Western Piedmont North Carolina,"1,000",175000,,Fri Jun 14 17:35:00 EDT 2013
79,2013_Annual_Summary.xls,Thu Jun 13 17:45:00 EDT 2013,[SERC],Central and Eastern North Carolina,Unknown,53000,,Fri Jun 14 18:30:00 EDT 2013
80,2013_Annual_Summary.xls,Thu Jun 13 15:20:00 EDT 2013,,Ohio; Virginia; West Virginia,Unknown,90247,,Fri Jun 14 21:10:00 EDT 2013
81,2013_Annual_Summary.xls,Mon Jun 17 16:17:00 EDT 2013,[FRCC],Hillsborough County Florida,180,37,,Mon Jun 17 18:49:00 EDT 2013
82,2013_Annual_Summary.xls,Tue Jun 18 15:51:00 EDT 2013,[WECC],Wyoming,6,,,Tue Jun 18 16:23:00 EDT 2013
83,2013_Annual_Summary.xls,Wed Jun 19 19:57:00 EDT 2013,[WECC],"Alberta, Canada",Unknown,,,Wed Jun 19 20:09:00 EDT 2013
84,2013_Annual_Summary.xls,Thu Jun 20 18:00:00 EDT 2013,[RFC],"Richie Station (No. 123), Maryland",Unknown,,,Fri Jun 21 10:00:00 EDT 2013
85,2013_Annual_Summary.xls,Fri Jun 21 08:31:00 EDT 2013,[MRO],"Michigan, Iowa",Unknown,,,Wed Oct 30 14:09:00 EDT 2013
86,2013_Annual_Summary.xls,Fri Jun 21 07:40:00 EDT 2013,[WECC],Pahrump Nevada,Unknown,1100,,Fri Jun 21 12:14:00 EDT 2013
87,2013_Annual_Summary.xls,Fri Jun 21 03:00:00 EDT 2013,[MRO],Minnesota,Unknown,193000,,Wed Jun 26 12:00:00 EDT 2013
88,2013_Annual_Summary.xls,Fri Jun 21 23:14:00 EDT 2013,[RFC],New Castle Delaware,Unknown,,,Fri Jun 21 23:15:00 EDT 2013
89,2013_Annual_Summary.xls,Fri Jun 21 17:39:00 EDT 2013,[MRO],Minneapolis/St. Paul area Minnesota,Unknown,400000,,Mon Jun 24 06:00:00 EDT 2013
90,2013_Annual_Summary.xls,Sat Jun 22 16:12:00 EDT 2013,[WECC],Eastern Montana,Unknown,,,Sat Jun 22 17:45:00 EDT 2013
91,2013_Annual_Summary.xls,Sat Jun 22 04:59:00 EDT 2013,[WECC],Medford Oregon,N/A,,,Sat Jun 22 21:28:00 EDT 2013
92,2013_Annual_Summary.xls,Sun Jun 23 21:20:00 EDT 2013,[WECC],Central Coast California,Unknown,148000,,Mon Jun 24 01:35:00 EDT 2013
93,2013_Annual_Summary.xls,Mon Jun 24 19:30:00 EDT 2013,[RFC],Illinois,Unknown,283451,,Tue Jun 25 17:46:00 EDT 2013
94,2013_Annual_Summary.xls,Mon Jun 24 19:30:00 EDT 2013,[RFC],Indiana,Unknown,86615,,Wed Jun 26 17:00:00 EDT 2013
95,2013_Annual_Summary.xls,Thu Jun 27 17:00:00 EDT 2013,[RFC],South Eastern Michigan,Unknown,138000,,Fri Jun 28 00:00:00 EDT 2013
96,2013_Annual_Summary.xls,Thu Jun 27 01:10:00 EDT 2013,[RFC],"Richie Substation,Seat Pleasant, Maryland",Unknown,,,Thu Jun 27 02:45:00 EDT 2013
97,2013_Annual_Summary.xls,Fri Jun 28 18:02:00 EDT 2013,[WECC],"Los Angeles and Orange Counties, California",240,65255,,Fri Jun 28 20:46:00 EDT 2013
98,2013_Annual_Summary.xls,Fri Jun 28 13:00:00 EDT 2013,[NPCC],Vermont,Unknown,,,Fri Jun 28 13:01:00 EDT 2013
99,2013_Annual_Summary.xls,Fri Jun 28 17:14:00 EDT 2013,[RFC],New Castle Delaware,Unknown,,,Fri Jun 28 17:15:00 EDT 2013
101,2013_Annual_Summary.xls,Tue Jul 02 14:20:00 EDT 2013,[WECC],"Alberta, Canada",200,,,Fri Jul 05 15:30:00 EDT 2013
102,2013_Annual_Summary.xls,Wed Jul 03 09:34:00 EDT 2013,[WECC],Sacramento California,0,0,,Wed Jul 03 10:52:00 EDT 2013
103,2013_Annual_Summary.xls,Wed Jul 03 12:04:00 EDT 2013,,System-wide Puerto Rico,480,393000,,Wed Jul 03 12:48:00 EDT 2013
104,2013_Annual_Summary.xls,Fri Jul 05 00:05:00 EDT 2013,[WECC],California,Unknown,2500,,Fri Jul 05 01:51:00 EDT 2013
105,2013_Annual_Summary.xls,Wed Jul 10 14:30:00 EDT 2013,[NPCC],"Boston, Massachusetts",0,0,,Wed Jul 10 14:45:00 EDT 2013
106,2013_Annual_Summary.xls,Wed Jul 10 17:30:00 EDT 2013,[RFC],AEP Ohio Power Footprint,N/A,122314,,Thu Jul 11 20:00:00 EDT 2013
107,2013_Annual_Summary.xls,Thu Jul 11 23:20:00 EDT 2013,[WECC],Arizona,455,,,Sun Jul 14 15:22:00 EDT 2013
108,2013_Annual_Summary.xls,Fri Jul 12 10:00:00 EDT 2013,[WECC],Washington,Unknown,,,Fri Jul 12 10:01:00 EDT 2013
109,2013_Annual_Summary.xls,Wed Jul 17 15:30:00 EDT 2013,[NPCC],"Holtsville, New York",417,,,Fri Jul 19 06:45:00 EDT 2013
110,2013_Annual_Summary.xls,Thu Jul 18 03:15:00 EDT 2013,[WECC],Utah,N/A,,,Thu Jul 18 03:59:00 EDT 2013
111,2013_Annual_Summary.xls,Thu Jul 18 11:30:00 EDT 2013,[NPCC],Upstate New York,Unknown,,,Fri Jul 19 17:30:00 EDT 2013
112,2013_Annual_Summary.xls,Thu Jul 18 23:45:00 EDT 2013,[WECC],Southern Orange County California,200,123000,,Fri Jul 19 10:05:00 EDT 2013
113,2013_Annual_Summary.xls,Fri Jul 19 18:00:00 EDT 2013,[RFC],Michigan,Unknown,156627,,Sat Jul 20 09:00:00 EDT 2013
114,2013_Annual_Summary.xls,Fri Jul 19 22:30:00 EDT 2013,[NPCC],New York,Unknown,74300,,Sun Jul 21 20:00:00 EDT 2013
115,2013_Annual_Summary.xls,Mon Jul 22 07:00:00 EDT 2013,[WECC],California,Unknown,,,Mon Jul 22 15:00:00 EDT 2013
116,2013_Annual_Summary.xls,Tue Jul 23 23:38:00 EDT 2013,[SPP],"Tulsa, Oklahoma",500,92748,,Thu Jul 25 04:30:00 EDT 2013
117,2013_Annual_Summary.xls,Thu Jul 25 13:10:00 EDT 2013,[WECC],"Polk Substation, Tacoma Washington",N/A,,,Thu Jul 25 13:15:00 EDT 2013
119,2013_Annual_Summary.xls,Thu Aug 01 11:00:00 EDT 2013,[NPCC],"Newburgh, New York",N/A,,,Thu Aug 01 16:00:00 EDT 2013
120,2013_Annual_Summary.xls,Thu Aug 01 18:54:00 EDT 2013,[WECC],Western British Columbia,420,,,Thu Aug 01 19:37:00 EDT 2013
121,2013_Annual_Summary.xls,Thu Aug 01 23:19:00 EDT 2013,[FRCC],Daytona Beach Florida,297,104498,,Fri Aug 02 00:49:00 EDT 2013
122,2013_Annual_Summary.xls,Sun Aug 04 03:00:00 EDT 2013,[WECC],Utah,N/A,,,Sun Aug 04 04:00:00 EDT 2013
123,2013_Annual_Summary.xls,Mon Aug 05 18:35:00 EDT 2013,[WECC],"Vancouver, British Columbia",Unknown,,,Mon Aug 05 18:45:00 EDT 2013
124,2013_Annual_Summary.xls,Tue Aug 06 16:00:00 EDT 2013,[WECC],"Holloman Air Force Base, New Mexico",Unknown,,,Tue Aug 06 17:32:00 EDT 2013
125,2013_Annual_Summary.xls,Wed Aug 07 07:30:00 EDT 2013,[MRO],"Green Bay, Wisconsin",Unknown,,,Wed Aug 07 09:14:00 EDT 2013
126,2013_Annual_Summary.xls,Wed Aug 07 14:30:00 EDT 2013,[WECC],"Arlington, Oregon",Unknown,,,Thu Aug 08 13:00:00 EDT 2013
127,2013_Annual_Summary.xls,Wed Aug 07 00:15:00 EDT 2013,[MRO],Eastern Central Wisconsin,220,51160,,Wed Aug 07 21:27:00 EDT 2013
128,2013_Annual_Summary.xls,Mon Aug 12 11:55:00 EDT 2013,[WECC],"Portland, Oregon",Unknown,,,Mon Aug 12 11:59:00 EDT 2013
129,2013_Annual_Summary.xls,Fri Aug 16 16:58:00 EDT 2013,[TRE],Houston Service Area Texas,Unknown,219681,,Sat Aug 17 23:58:00 EDT 2013
130,2013_Annual_Summary.xls,Mon Aug 19 19:06:00 EDT 2013,[WECC],Central California,685,124000,,Tue Aug 20 06:02:00 EDT 2013
131,2013_Annual_Summary.xls,Wed Aug 21 14:00:00 EDT 2013,[SERC],"Cabot, Arkansas",N/A,,,Wed Aug 21 14:01:00 EDT 2013
132,2013_Annual_Summary.xls,Thu Aug 22 08:40:00 EDT 2013,[WECC],"Gila River, Arizona",N/A,,,Thu Aug 22 11:49:00 EDT 2013
133,2013_Annual_Summary.xls,Thu Aug 22 12:55:00 EDT 2013,[RFC],"New Castle, Delaware",Unknown,,,Thu Aug 22 14:45:00 EDT 2013
134,2013_Annual_Summary.xls,Fri Aug 23 07:30:00 EDT 2013,[RFC],"New Castle, Delaware",Unknown,,,Fri Aug 23 07:31:00 EDT 2013
135,2013_Annual_Summary.xls,Mon Aug 26 20:15:00 EDT 2013,[WECC],Tacoma Washington,Unknown,,,Mon Aug 26 20:16:00 EDT 2013
136,2013_Annual_Summary.xls,Wed Aug 28 09:30:00 EDT 2013,[WECC],Sweetwater County Wyoming,N/A,,,Wed Aug 28 09:31:00 EDT 2013
137,2013_Annual_Summary.xls,Thu Aug 29 14:57:00 EDT 2013,[MRO],"Ashland, Wisconsin",15,7000,,Thu Aug 29 15:29:00 EDT 2013
138,2013_Annual_Summary.xls,Thu Aug 29 09:50:00 EDT 2013,,"Joplin, Missouri",Unknown,,,Thu Aug 29 09:50:00 EDT 2013
139,2013_Annual_Summary.xls,Fri Aug 30 19:30:00 EDT 2013,[RFC],Entire ComEd territory Illinois,Unknown,157000,,Sat Aug 31 01:30:00 EDT 2013
141,2013_Annual_Summary.xls,Tue Sep 10 17:42:00 EDT 2013,[RFC],"Erie, Pennsylvania",105,,,Wed Sep 11 00:02:00 EDT 2013
142,2013_Annual_Summary.xls,Wed Sep 11 16:00:00 EDT 2013,[RFC],Southeastern Michigan,400,75000,,Sun Sep 15 16:00:00 EDT 2013
143,2013_Annual_Summary.xls,Sun Sep 29 00:00:00 EDT 2013,[SERC],Cabot Arkansas,Unknown,,,Sun Sep 29 01:00:00 EDT 2013
145,2013_Annual_Summary.xls,Sun Oct 06 07:25:00 EDT 2013,[SPP],"Jacksonville, Arkansas",Unknown,9200,,Sun Oct 06 09:15:00 EDT 2013
146,2013_Annual_Summary.xls,Fri Oct 11 14:30:00 EDT 2013,[SERC],"Keo, Arkansas",Unknown,,,Fri Oct 11 18:30:00 EDT 2013
147,2013_Annual_Summary.xls,Wed Oct 16 11:15:00 EDT 2013,[SERC],"Roxboro Plant, North Carolina",0,0,,Wed Oct 16 18:00:00 EDT 2013
148,2013_Annual_Summary.xls,Sat Oct 19 14:32:00 EDT 2013,[WECC],California,Unknown,,,Sat Oct 19 22:00:00 EDT 2013
149,2013_Annual_Summary.xls,Mon Oct 21 05:18:00 EDT 2013,[WECC],Location Unknown,115,433,,Mon Oct 21 05:33:00 EDT 2013
150,2013_Annual_Summary.xls,Sat Oct 26 07:13:00 EDT 2013,[WECC],Arizona,Unknown,,,Sat Oct 26 07:14:00 EDT 2013
151,2013_Annual_Summary.xls,Sun Oct 27 04:27:00 EDT 2013,[TRE],"Houston, Texas",Unknown,171117,,Sun Oct 27 22:27:00 EDT 2013
153,2013_Annual_Summary.xls,Fri Nov 01 13:26:00 EDT 2013,[RFC],"Wilmington, Delaware",Unknown,,,Fri Nov 01 13:27:00 EDT 2013
154,2013_Annual_Summary.xls,Sat Nov 02 08:25:00 EDT 2013,[WECC],"Salt Lake City, Utah",N/A,,,Sat Nov 02 08:26:00 EDT 2013
155,2013_Annual_Summary.xls,Sat Nov 02 00:00:00 EDT 2013,[WECC],"King, Whatcom, and Skagit, Washington",Unknown,105000,,Mon Nov 04 06:00:00 EST 2013
156,2013_Annual_Summary.xls,Mon Nov 04 09:04:00 EST 2013,[NPCC],Connecicut,Unknown,,,Mon Nov 04 09:05:00 EST 2013
157,2013_Annual_Summary.xls,Tue Nov 05 10:10:00 EST 2013,[RFC],Indiana,Unknown,,,Thu Nov 07 10:10:00 EST 2013
158,2013_Annual_Summary.xls,Tue Nov 12 14:04:00 EST 2013,[WECC],"Valle, California",55,48400,,Tue Nov 12 14:05:00 EST 2013
159,2013_Annual_Summary.xls,Tue Nov 12 09:14:00 EST 2013,[SPP],Eastern Central New Mexico,Unknown,,,Tue Nov 12 10:30:00 EST 2013
160,2013_Annual_Summary.xls,Sat Nov 16 15:15:00 EST 2013,[WECC],"Salt Lake County, Utah",N/A,,,Sat Nov 16 15:16:00 EST 2013
161,2013_Annual_Summary.xls,Sun Nov 17 07:00:00 EST 2013,[RFC],Michigan,Unknown,325325,,Wed Nov 20 18:54:00 EST 2013
162,2013_Annual_Summary.xls,Sun Nov 17 12:35:00 EST 2013,[RFC],"Rochelle, Indiana",38,7500,,Sun Nov 17 13:40:00 EST 2013
163,2013_Annual_Summary.xls,Sun Nov 17 16:47:00 EST 2013,[RFC],Central Indiana,535,61705,,Wed Nov 20 11:59:00 EST 2013
164,2013_Annual_Summary.xls,Sun Nov 17 16:45:00 EST 2013,[RFC],Entire Lower Peninsula Michigan,Unknown,50000,,Thu Nov 21 16:45:00 EST 2013
165,2013_Annual_Summary.xls,Sun Nov 17 12:35:00 EST 2013,[SERC],"Central Missouri, Central Illinois",Unknown,200000,,Wed Nov 20 11:00:00 EST 2013
166,2013_Annual_Summary.xls,Sun Nov 17 13:06:00 EST 2013,[RFC],North Central Indiana,Unknown,75065,,Wed Nov 20 13:06:00 EST 2013
167,2013_Annual_Summary.xls,Sun Nov 17 16:19:00 EST 2013,[RFC],"Indiana, Michigan",Unknown,77346,,Mon Nov 18 18:00:00 EST 2013
168,2013_Annual_Summary.xls,Sun Nov 17 14:31:00 EST 2013,[RFC],Entire ComEd Territory Illinois,Unknown,190000,,Sun Nov 17 22:30:00 EST 2013
169,2013_Annual_Summary.xls,Sun Nov 17 16:47:00 EST 2013,[RFC],Central Indiana,Unknown,61705,,Wed Nov 20 16:47:00 EST 2013
170,2013_Annual_Summary.xls,Wed Nov 20 03:08:00 EST 2013,[WECC],Salt Lake County Utah,Unknown,,,Wed Nov 20 03:09:00 EST 2013
171,2013_Annual_Summary.xls,Thu Nov 21 19:45:00 EST 2013,[WECC],Northern California,150,89500,,Fri Nov 22 03:20:00 EST 2013
172,2013_Annual_Summary.xls,Sun Nov 24 07:38:00 EST 2013,[WECC],Salt Lake County Utah,N/A,,,Sun Nov 24 07:39:00 EST 2013
174,2013_Annual_Summary.xls,Wed Dec 04 05:00:00 EST 2013,[WECC],"Idaho Falls Area Idaho, Utah-Idaho Border Utah",150,,,Wed Dec 04 16:17:00 EST 2013
175,2013_Annual_Summary.xls,Fri Dec 06 08:47:00 EST 2013,[WECC],"Saratoga, Utah",N/A,,,Fri Dec 06 08:49:00 EST 2013
176,2013_Annual_Summary.xls,Fri Dec 06 01:51:00 EST 2013,[TRE],"Greater Houston, Texas",Unknown,881000,,Wed Dec 11 12:00:00 EST 2013
177,2013_Annual_Summary.xls,Mon Dec 09 06:54:00 EST 2013,[SERC],Virginia Service Territory,293,88000,,Mon Dec 09 14:22:00 EST 2013
178,2013_Annual_Summary.xls,Tue Dec 10 01:01:00 EST 2013,[WECC],Arizona,Unknown,,,Wed Dec 11 01:01:00 EST 2013
179,2013_Annual_Summary.xls,Fri Dec 13 11:00:00 EST 2013,[TRE],Texas,Unknown,,,Fri Dec 27 11:00:00 EST 2013
180,2013_Annual_Summary.xls,Fri Dec 13 11:00:00 EST 2013,,Texas,Unknown,,,Fri Dec 27 11:00:00 EST 2013
181,2013_Annual_Summary.xls,Sun Dec 22 06:16:00 EST 2013,[NPCC],Frontier/Genesee/Northern New York,Unknown,59000,,Tue Dec 24 23:59:00 EST 2013
182,2013_Annual_Summary.xls,Sun Dec 22 06:30:00 EST 2013,[RFC],Michigan,350,140735,,Wed Dec 25 05:12:00 EST 2013
183,2013_Annual_Summary.xls,Sun Dec 22 03:28:00 EST 2013,[RFC],"Southern Lower Penninsula, Michigan",Unknown,50000,,Sat Dec 28 23:45:00 EST 2013
184,2013_Annual_Summary.xls,Mon Dec 23 15:20:00 EST 2013,[NPCC],Central Maine Maine,Unknown,52500,,Wed Dec 25 11:32:00 EST 2013
185,2013_Annual_Summary.xls,Fri Dec 27 09:43:00 EST 2013,[WECC],Gilabend Arizona,N/A,,,Fri Dec 27 12:43:00 EST 2013
186,2013_Annual_Summary.xls,Mon Dec 30 11:00:00 EST 2013,[WECC],Salt Lake County Utah,N/A,,,Mon Dec 30 11:01:00 EST 2013
187,2013_Annual_Summary.xls,Mon Dec 30 11:00:00 EST 2013,[WECC],North of Roosevelt lake Arizona,N/A,,,Wed Jan 01 08:00:00 EST 2014
3,2012_Annual_Summary.xls,Wed Jan 04 12:14:00 EST 2012,[WECC],"Tacoma, Washington",N/A,,,Wed Jan 04 12:14:00 EST 2012
4,2012_Annual_Summary.xls,Thu Jan 05 10:35:00 EST 2012,[SPP],"CSWS/AEP West territory, Oklahoma",0,0,,Thu Jan 05 12:25:00 EST 2012
5,2012_Annual_Summary.xls,Thu Jan 05 10:28:00 EST 2012,[SPP],"Creek County, Oklahoma",N/A,,,Thu Jan 05 12:25:00 EST 2012
6,2012_Annual_Summary.xls,Mon Jan 09 14:30:00 EST 2012,[NPCC],"Watertown, Connecticut",N/A,,,Mon Jan 09 15:30:00 EST 2012
7,2012_Annual_Summary.xls,Mon Jan 09 13:36:00 EST 2012,[SERC],Louisiana,150,1,,Wed Jan 11 01:05:00 EST 2012
8,2012_Annual_Summary.xls,Tue Jan 10 21:30:00 EST 2012,[TRE],"Rusk County, Texas",N/A,,,Tue Jan 10 21:30:00 EST 2012
9,2012_Annual_Summary.xls,Wed Jan 11 07:19:00 EST 2012,[WECC],Nevada,0,0,,Wed Jan 11 09:07:00 EST 2012
10,2012_Annual_Summary.xls,Thu Jan 12 08:26:00 EST 2012,[RFC],"Newark, Delaware",0,0,,Thu Jan 12 08:26:00 EST 2012
11,2012_Annual_Summary.xls,Fri Jan 13 09:20:00 EST 2012,[RFC],"Newark, Delaware",0,0,,Fri Jan 13 09:20:00 EST 2012
12,2012_Annual_Summary.xls,Sun Jan 15 09:35:00 EST 2012,[WECC],"Tacoma, Washington",N/A,,,Sun Jan 15 09:35:00 EST 2012
13,2012_Annual_Summary.xls,Tue Jan 17 10:31:00 EST 2012,[TRE],"Austin, Texas",N/A,0,,Tue Jan 17 17:21:00 EST 2012
14,2012_Annual_Summary.xls,Thu Jan 19 07:00:00 EST 2012,[WECC],"King, Pierce and Thurston Counties, Washington","1,600",426000,,Fri Jan 20 15:00:00 EST 2012
15,2012_Annual_Summary.xls,Tue Jan 24 11:22:00 EST 2012,[WECC],"Tacoma, Washington",N/A,,,Tue Jan 24 11:22:00 EST 2012
16,2012_Annual_Summary.xls,Fri Jan 27 09:40:00 EST 2012,[WECC],"Frederickson Substation, Spanaway, Washington",N/A,,,Fri Jan 27 09:40:00 EST 2012
17,2012_Annual_Summary.xls,Sun Jan 29 12:45:00 EST 2012,[WECC],"Roosevelt Substation, Tacoma, Washington",N/A,,,Sun Jan 29 12:45:00 EST 2012
19,2012_Annual_Summary.xls,Sat Feb 11 08:47:00 EST 2012,[WECC],"Lamar, Colorado",0,0,,Sat Feb 11 10:30:00 EST 2012
20,2012_Annual_Summary.xls,Sat Feb 11 08:55:00 EST 2012,[WECC],"Tacoma, Washington",N/A,,,Sat Feb 11 08:55:00 EST 2012
21,2012_Annual_Summary.xls,Mon Feb 13 07:02:00 EST 2012,[SERC],"Asheville, North Carolina",N/A,,,Mon Feb 13 16:25:00 EST 2012
22,2012_Annual_Summary.xls,Tue Feb 14 19:20:00 EST 2012,[WECC],"Tacoma, Washington",N/A,,,Wed Feb 15 16:00:00 EST 2012
23,2012_Annual_Summary.xls,Wed Feb 15 05:33:00 EST 2012,[WECC],"Port Orchard, Washington",0,0,,Wed Feb 15 17:30:00 EST 2012
24,2012_Annual_Summary.xls,Fri Feb 17 03:00:00 EST 2012,[SERC],"Little Rock, Arkansas",UNK,,,Fri Feb 17 11:33:00 EST 2012
25,2012_Annual_Summary.xls,Sun Feb 19 17:00:00 EST 2012,[SERC],"Kentucky, Virginia, West Virginia",UNK,90000,,Tue Feb 21 07:33:00 EST 2012
26,2012_Annual_Summary.xls,Thu Feb 23 05:45:00 EST 2012,[TRE],"South East College Station, Texas",0,0,,Thu Feb 23 15:02:00 EST 2012
27,2012_Annual_Summary.xls,Thu Feb 23 23:12:00 EST 2012,[NPCC],"Londonderry, New Hampshire",0,0,,Fri Feb 24 01:00:00 EST 2012
28,2012_Annual_Summary.xls,Fri Feb 24 11:24:00 EST 2012,[WECC],"Spanaway, Washington",N/A,,,Fri Feb 24 11:49:00 EST 2012
29,2012_Annual_Summary.xls,Tue Feb 28 02:59:00 EST 2012,[WECC],"Sacramento, California",1,1,,Tue Feb 28 06:12:00 EST 2012
30,2012_Annual_Summary.xls,Tue Feb 28 07:00:00 EST 2012,[WECC],Coos County Oregon,UNK,,,Tue Feb 28 07:00:00 EST 2012
33,2012_Annual_Summary.xls,Fri Mar 02 12:37:00 EST 2012,[SERC],Northern Alabama; Southeast Tennessee,500,,,Mon Mar 05 12:01:00 EST 2012
34,2012_Annual_Summary.xls,Fri Mar 02 13:45:00 EST 2012,[SERC],"Piggott, Arkansas",N/A,,,Fri Mar 02 15:30:00 EST 2012
35,2012_Annual_Summary.xls,Fri Mar 02 21:00:00 EST 2012,[RFC],"Southeastern, Michigan",371,130000,,Mon Mar 05 16:30:00 EST 2012
36,2012_Annual_Summary.xls,Fri Mar 02 21:00:00 EST 2012,[RFC],"Lower Peninsula, Michigan",50,140000,,Sun Mar 04 17:30:00 EST 2012
37,2012_Annual_Summary.xls,Sun Mar 04 01:27:00 EST 2012,[RFC],"Prince Georges County, Maryland",N/A,,,Sun Mar 04 06:58:00 EST 2012
38,2012_Annual_Summary.xls,Sun Mar 04 13:38:00 EST 2012,[SERC],Texas,UNK,,,Mon Mar 05 11:00:00 EST 2012
39,2012_Annual_Summary.xls,Fri Mar 16 16:00:00 EDT 2012,[RFC],"New Castle, Delaware",0,0,,Fri Mar 16 16:00:00 EDT 2012
40,2012_Annual_Summary.xls,Tue Mar 20 08:00:00 EDT 2012,[TRE],"Houston, Texas",N/A,96000,,Tue Mar 20 13:00:00 EDT 2012
41,2012_Annual_Summary.xls,Fri Mar 23 19:34:00 EDT 2012,[RFC],"Newark, Delaware",0,0,,Fri Mar 23 19:34:00 EDT 2012
42,2012_Annual_Summary.xls,Mon Mar 26 13:24:00 EDT 2012,[WECC],"Tacoma, Washington",N/A,,,Mon Mar 26 13:24:00 EDT 2012
43,2012_Annual_Summary.xls,Wed Mar 28 10:17:00 EDT 2012,[WECC],"Graham, Washington",N/A,,,Wed Mar 28 10:17:00 EDT 2012
44,2012_Annual_Summary.xls,Thu Mar 29 12:01:00 EDT 2012,[RFC],"Lansing, Michigan",UNK,0,,Thu Mar 29 12:02:00 EDT 2012
45,2012_Annual_Summary.xls,Fri Mar 30 11:10:00 EDT 2012,[NPCC],Vermont,N/A,,,Fri Mar 30 11:30:00 EDT 2012
47,2012_Annual_Summary.xls,Sun Apr 01 20:27:00 EDT 2012,[MRO],"Council Bluffs, Iowa",0,0,,Tue Apr 03 08:28:00 EDT 2012
48,2012_Annual_Summary.xls,Tue Apr 03 11:10:00 EDT 2012,[NPCC],"West Rutland, Vermont",0,0,,Tue Apr 03 11:25:00 EDT 2012
49,2012_Annual_Summary.xls,Tue Apr 03 15:33:00 EDT 2012,[WECC],"Seattle, Washington",0,0,,Tue Apr 03 20:25:00 EDT 2012
50,2012_Annual_Summary.xls,Wed Apr 04 15:32:00 EDT 2012,[WECC],"WAPA-SNR Regional Office, California",N/A,,,Fri Apr 06 15:30:00 EDT 2012
51,2012_Annual_Summary.xls,Sat Apr 07 14:35:00 EDT 2012,[RFC],"Newark, Delaware",0,0,,Sat Apr 07 14:36:00 EDT 2012
52,2012_Annual_Summary.xls,Sat Apr 07 12:25:00 EDT 2012,[RFC],"Newark, Delaware",0,0,,Sat Apr 07 12:26:00 EDT 2012
53,2012_Annual_Summary.xls,Sat Apr 07 09:31:00 EDT 2012,[RFC],"Newark, Delaware",0,0,,Sat Apr 07 09:32:00 EDT 2012
54,2012_Annual_Summary.xls,Wed Apr 11 09:00:00 EDT 2012,[NPCC],"North Attleboro, Massachusetts ",0,0,,Wed Apr 11 09:00:00 EDT 2012
55,2012_Annual_Summary.xls,Thu Apr 12 08:08:00 EDT 2012,[WECC],"Tacoma, Washington",N/A,,,Thu Apr 12 16:30:00 EDT 2012
56,2012_Annual_Summary.xls,Sun Apr 15 19:38:00 EDT 2012,[SERC],Georgia,UNK,,,Sun Apr 15 21:26:00 EDT 2012
57,2012_Annual_Summary.xls,Mon Apr 16 15:46:00 EDT 2012,[RFC],"Southeast, Michigan",218,111393,,Thu Apr 19 02:00:00 EDT 2012
58,2012_Annual_Summary.xls,Tue Apr 17 06:11:00 EDT 2012,[WECC],"San Diego County, California",0,0,,Tue Apr 17 17:48:00 EDT 2012
59,2012_Annual_Summary.xls,Thu Apr 19 07:53:00 EDT 2012,[WECC],"Tacoma, Washington",N/A,,,Thu Apr 19 16:00:00 EDT 2012
60,2012_Annual_Summary.xls,Fri Apr 20 14:27:00 EDT 2012,[TRE],"Metropolitan Houston, Texas",N/A,120377,,Sat Apr 21 04:27:00 EDT 2012
61,2012_Annual_Summary.xls,Sat Apr 21 15:02:00 EDT 2012,[NPCC],"East Bridgewater, Massachusetts",N/A,,,Sat Apr 21 20:09:00 EDT 2012
64,2012_Annual_Summary.xls,Sat Apr 21 20:55:00 EDT 2012,[WECC],"Tacoma, Washington",N/A,,,Mon Apr 23 16:30:00 EDT 2012
